customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,avg_charges_per_tenure,charge_difference,total_services,has_online_services,has_streaming,contract_score,payment_risk_score,customer_value_score,loyalty_score
6728-DKUCO,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,104.15,7303.05,No,61-72,100.04178082191781,-4.108219178082194,6,1,1,1,3,54.245000000000005,0.55
9750-BOOHV,Female,0,No,No,32,No,No_phone_service,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,30.15,927.65,No,25-48,28.11060606060606,-2.039393939393939,1,1,0,1,1,19.044999999999998,0.5277777777777778
8597-CWYHH,Male,0,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,94.35,3921.3,No,25-48,89.12045454545455,-5.229545454545445,4,0,1,1,1,42.205,0.5888888888888889
2848-YXSMW,Male,0,Yes,Yes,72,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two year,No,Credit card (automatic),19.4,1363.25,No,61-72,18.674657534246574,-0.7253424657534246,1,0,0,2,0,28.019999999999996,1.0
0486-HECZI,Male,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,96.75,5238.9,Yes,49-60,93.55178571428571,-3.198214285714286,5,1,1,0,3,46.525,0.3055555555555556
4549-ZDQYY,Female,0,No,No,52,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),57.95,3042.25,No,49-60,57.40094339622642,-0.549056603773586,4,1,0,1,0,33.985,0.7388888888888889
5712-AHQNN,Female,0,No,No,43,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.65,3954.1,No,25-48,89.86590909090908,-1.7840909090909207,4,1,1,0,3,41.195,0.2388888888888889
4846-WHAFZ,Female,1,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.5,2868.15,Yes,25-48,75.47763157894737,-1.022368421052633,2,0,0,0,3,34.449999999999996,0.20555555555555555
5256-SKJGO,Female,0,Yes,Yes,64,No,No_phone_service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,54.6,3423.5,No,61-72,52.66923076923077,-1.9307692307692292,4,1,1,2,3,36.779999999999994,0.6555555555555556
3071-VBYPO,Male,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,89.85,248.4,No,0-12,62.1,-27.749999999999993,4,1,1,0,3,28.654999999999998,0.016666666666666666
9560-BBZXK,Female,0,No,No,36,No,No_phone_service,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),31.05,1126.35,No,25-48,30.44189189189189,-0.6081081081081123,1,1,0,2,0,20.714999999999996,0.8
5299-RULOA,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,1064.65,Yes,0-12,96.78636363636365,-3.463636363636354,5,1,1,0,3,34.075,0.05555555555555556
8402-OOOHJ,Female,0,No,No,41,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two year,No,Mailed check,20.65,835.15,No,25-48,19.88452380952381,-0.7654761904761891,1,0,0,2,1,19.094999999999995,0.7277777777777779
9445-ZUEQE,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.2,2151.6,No,25-48,76.84285714285714,-8.357142857142861,4,1,0,0,0,34.459999999999994,0.45
1091-SOZGA,Female,0,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),99.8,5515.45,No,49-60,96.76228070175438,-3.0377192982456194,5,1,1,1,0,47.94,0.7611111111111111
2928-HLDBA,Female,0,No,No,6,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,No,Mailed check,20.7,112.75,No,0-12,16.107142857142858,-4.592857142857142,1,0,0,0,1,8.209999999999999,0.23333333333333334
0404-SWRVG,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,229.55,Yes,0-12,57.3875,-17.012500000000003,2,0,0,0,3,23.619999999999997,0.016666666666666666
6497-TILVL,Female,0,Yes,Yes,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.7,350.35,No,0-12,43.79375,-6.90625,2,1,0,0,1,17.71,0.2388888888888889
7219-TLZHO,Female,0,Yes,Yes,4,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,No,Mailed check,20.85,62.9,No,0-12,12.58,-8.270000000000001,1,0,0,0,1,7.655,0.22222222222222224
4622-YNKIJ,Male,0,No,No,33,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,88.95,3027.65,No,25-48,89.0485294117647,0.09852941176470154,4,1,1,2,3,37.785,0.48333333333333334
4412-YLTKF,Female,1,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.05,2135.5,Yes,25-48,76.26785714285714,-1.7821428571428584,3,1,0,0,3,32.115,0.15000000000000002
6734-PSBAW,Male,0,Yes,No,72,Yes,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two year,Yes,Bank transfer (automatic),23.55,1723.95,No,61-72,23.615753424657534,0.06575342465753309,2,0,0,2,0,29.464999999999996,1.0
3930-ZGWVE,Male,0,No,No,1,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,No,Mailed check,19.75,19.75,No,0-12,9.875,-9.875,1,0,0,0,1,6.425,0.20555555555555557
2639-UGMAZ,Male,1,No,No,71,No,No_phone_service,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,56.45,3985.35,No,61-72,55.35208333333333,-1.09791666666667,4,1,1,1,3,39.235,0.5444444444444445
2876-GZYZC,Female,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.95,1215.65,No,13-24,86.83214285714287,0.8821428571428669,3,0,1,0,3,30.285,0.07222222222222223
6207-WIOLX,Female,0,Yes,Yes,25,No,No_phone_service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),58.6,1502.65,Yes,25-48,57.79423076923077,-0.8057692307692292,5,1,1,0,0,26.08,0.4388888888888889
8587-XYZSF,Male,0,No,No,67,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),50.55,3260.1,No,61-72,47.942647058823525,-2.6073529411764724,2,1,0,2,0,36.065,0.9722222222222223
3091-FYHKI,Male,0,No,No,1,No,No_phone_service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.45,35.45,Yes,0-12,17.725,-17.725,1,0,1,0,3,11.135,0.005555555555555556
2372-HWUHI,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.35,81.25,Yes,0-12,27.083333333333332,-17.26666666666667,1,0,0,0,3,14.104999999999999,0.011111111111111112
7799-LGRDP,Female,0,No,No,43,Yes,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two year,Yes,Credit card (automatic),25.7,1188.2,No,25-48,27.004545454545454,1.3045454545454547,2,0,0,2,0,21.409999999999997,0.8388888888888888
7850-VWJUU,Female,0,No,No,23,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.0,1778.5,No,13-24,74.10416666666667,-0.8958333333333286,2,1,0,0,0,29.799999999999997,0.42777777777777776
3774-VBNXY,Female,0,Yes,Yes,64,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two year,No,Mailed check,20.2,1277.75,No,61-72,19.657692307692308,-0.5423076923076913,1,0,0,2,1,25.859999999999996,0.8555555555555556
6217-KDYWC,Male,0,No,Yes,57,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two year,Yes,Mailed check,19.6,1170.55,No,49-60,20.181896551724137,0.5818965517241352,1,0,0,2,1,23.579999999999995,0.8166666666666667
0390-DCFDQ,Female,1,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.45,70.45,Yes,0-12,35.225,-35.225,1,0,0,0,1,21.635,0.20555555555555557
3146-MSEGF,Female,1,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.05,6425.65,No,61-72,88.02260273972603,-0.027397260273971824,8,1,1,2,0,50.015,1.0
4080-OGPJL,Female,0,No,No,8,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,71.15,563.65,Yes,0-12,62.62777777777777,-8.522222222222233,5,1,1,0,3,24.745,0.044444444444444446
1095-WGNGG,Female,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),101.05,5971.25,No,61-72,96.31048387096774,-4.739516129032253,5,1,1,2,0,50.01499999999999,0.9388888888888889
2636-SJDOU,Male,0,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),84.3,5289.05,No,61-72,81.37,-2.9299999999999926,4,1,0,1,0,45.489999999999995,0.8055555555555556
1131-QQZEB,Male,1,Yes,No,71,Yes,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two year,No,Bank transfer (automatic),23.95,1756.2,No,61-72,24.391666666666666,0.44166666666666643,2,0,0,2,0,29.284999999999997,0.9944444444444445
5716-EZXZN,Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),99.05,6416.7,No,61-72,97.22272727272727,-1.827272727272728,6,1,1,2,0,50.815,0.9611111111111112
6837-BJYDQ,Male,0,No,No,3,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One year,No,Mailed check,19.6,61.35,No,0-12,15.3375,-4.262500000000001,1,0,0,1,1,7.18,0.3666666666666667
2135-RXIHG,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.65,45.65,Yes,0-12,22.825,-22.825,1,0,0,0,3,14.194999999999999,0.005555555555555556
6440-DKQGE,Male,0,No,Yes,30,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),64.5,1929.95,No,25-48,62.25645161290323,-2.243548387096773,4,1,1,1,0,29.349999999999998,0.6166666666666667
3466-BYAVD,Male,0,Yes,Yes,15,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,69.5,1071.4,No,13-24,66.9625,-2.5374999999999943,5,1,1,0,1,26.349999999999998,0.2833333333333333
3780-YVMFA,Female,0,Yes,Yes,8,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,68.55,564.35,No,0-12,62.705555555555556,-5.8444444444444414,4,1,1,0,3,23.764999999999997,0.044444444444444446
3874-EQOEP,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,95.0,655.5,Yes,0-12,81.9375,-13.0625,4,0,1,0,1,31.400000000000002,0.2388888888888889
1679-JRFBR,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),108.15,7930.55,No,61-72,111.69788732394366,3.5478873239436552,7,1,1,1,0,55.045,0.8388888888888888
9073-ZZIAY,Male,0,Yes,Yes,62,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,86.1,5215.25,No,61-72,82.78174603174604,-3.3182539682539556,7,1,1,2,3,46.22999999999999,0.6444444444444445
3077-RSNTJ,Female,0,Yes,Yes,6,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,No,Mailed check,19.7,113.5,No,0-12,16.214285714285715,-3.485714285714284,1,0,0,0,1,7.909999999999999,0.23333333333333334
6551-GNYDG,Female,0,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.9,1152.8,No,13-24,76.85333333333332,-4.046666666666681,2,0,1,0,0,28.869999999999997,0.37777777777777777
9167-APMXZ,Female,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.15,1821.95,No,13-24,79.21521739130435,-4.934782608695656,3,0,1,0,0,32.445,0.4222222222222222
2749-CTKAJ,Male,0,Yes,Yes,22,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One year,No,Mailed check,20.15,419.9,No,13-24,18.256521739130434,-1.8934782608695642,1,0,0,1,1,13.044999999999998,0.47222222222222227
6371-NZYEG,Male,0,Yes,Yes,16,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,64.25,1024.0,No,13-24,60.23529411764706,-4.014705882352942,4,1,1,2,1,25.275,0.5888888888888889
7554-NEWDD,Male,0,No,No,10,Yes,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two year,No,Bank transfer (automatic),25.7,251.6,No,0-12,22.87272727272727,-2.827272727272728,2,0,0,2,0,11.51,0.6555555555555556
8992-VONJD,Female,0,No,Yes,13,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,56.0,764.55,No,13-24,54.61071428571428,-1.3892857142857196,3,1,0,0,3,21.3,0.07222222222222223
0867-MKZVY,Female,0,Yes,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,82.4,1592.35,Yes,13-24,75.82619047619048,-6.57380952380953,3,1,0,0,3,31.320000000000004,0.11111111111111112
4482-EWFMI,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.7,135.2,No,0-12,45.06666666666666,-24.63333333333334,1,0,0,0,3,21.71,0.011111111111111112
4648-YPBTM,Male,0,No,No,53,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),73.9,3958.25,No,49-60,73.30092592592592,-0.5990740740740819,6,1,1,2,0,39.67,0.8944444444444444
2907-ILJBN,Female,0,Yes,Yes,11,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One year,No,Mailed check,20.6,233.9,No,0-12,19.491666666666667,-1.1083333333333343,1,0,0,1,1,9.879999999999999,0.4111111111111111
6345-FZOQH,Male,0,Yes,No,69,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two year,No,Mailed check,19.9,1363.45,No,61-72,19.477857142857143,-0.4221428571428554,1,0,0,2,1,27.269999999999996,0.8833333333333333
3376-BMGFE,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.9,273.0,Yes,0-12,54.6,-16.300000000000004,1,0,0,0,0,22.669999999999998,0.3222222222222222
5997-OPVFA,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.05,6254.45,No,61-72,85.67739726027396,-3.372602739726034,8,1,1,2,0,50.315,1.0
3445-HXXGF,Male,1,Yes,No,58,No,No_phone_service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,45.3,2651.2,Yes,49-60,44.93559322033898,-0.3644067796610173,3,1,1,0,3,31.589999999999996,0.32222222222222224
1159-WFSGR,Female,0,Yes,Yes,16,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,No,Electronic check,20.4,321.4,No,13-24,18.905882352941177,-1.4941176470588218,1,0,0,0,3,11.119999999999997,0.08888888888888889
7654-YWJUF,Male,0,Yes,No,43,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),84.25,3539.25,No,25-48,80.4375,-3.8125,4,1,0,1,0,39.175,0.6888888888888889
1875-QIVME,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,242.8,Yes,0-12,80.93333333333334,-23.46666666666667,6,1,1,0,3,33.120000000000005,0.011111111111111112
6727-IOTLZ,Male,0,Yes,No,14,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,81.95,1181.75,No,13-24,78.78333333333333,-3.1666666666666714,6,1,1,2,1,30.384999999999998,0.5777777777777777
0691-JVSYA,Female,0,Yes,No,53,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.85,5000.2,Yes,49-60,92.59629629629629,-2.2537037037037067,4,1,1,1,0,45.355,0.7444444444444445
5918-VUKWP,Female,0,No,No,32,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One year,No,Bank transfer (automatic),20.55,654.55,No,25-48,19.834848484848482,-0.7151515151515184,1,0,0,1,0,16.165,0.6277777777777778
1744-JHKYS,Female,0,Yes,No,34,Yes,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,No,Electronic check,24.7,780.2,No,25-48,22.291428571428572,-2.4085714285714275,2,0,0,0,3,18.009999999999998,0.18888888888888888
2656-FMOKZ,Female,1,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.45,1145.7,Yes,13-24,71.60625,-2.84375,2,0,0,0,1,27.235,0.2833333333333333
2070-FNEXE,Female,1,No,No,7,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),76.45,503.6,Yes,0-12,62.95,-13.5,2,1,0,0,0,25.435,0.3388888888888889
5947-SGKCL,Female,0,Yes,Yes,15,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,1559.25,No,13-24,97.453125,-7.896874999999994,6,1,1,0,0,37.305,0.3833333333333333
3712-PKXZA,Male,0,Yes,No,61,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One year,Yes,Credit card (automatic),20.55,1252.0,No,61-72,20.193548387096776,-0.3564516129032249,1,0,0,1,0,24.865,0.788888888888889
6317-YPKDH,Female,0,No,No,1,No,No_phone_service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),29.95,29.95,Yes,0-12,14.975,-14.975,1,1,0,0,0,9.485,0.3055555555555555
6582-OIVSP,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.3,45.3,No,0-12,22.65,-22.65,1,0,0,0,1,14.089999999999998,0.20555555555555557
9367-WXLCH,Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),84.5,662.65,Yes,0-12,73.62777777777778,-10.87222222222222,3,0,1,0,0,28.349999999999998,0.34444444444444444
5524-KHNJP,Male,0,Yes,Yes,33,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),74.75,2453.3,No,25-48,72.15588235294118,-2.594117647058823,5,1,1,1,0,33.525000000000006,0.6333333333333333
1918-ZBFQJ,Female,0,No,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.25,1111.65,Yes,13-24,79.40357142857144,0.15357142857143913,3,1,0,0,3,28.275,0.07222222222222223
1024-GUALD,Female,0,Yes,No,1,No,No_phone_service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.8,24.8,Yes,0-12,12.4,-12.4,0,0,0,0,3,7.739999999999999,0.005555555555555556
4827-USJHP,Male,0,No,No,20,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,51.8,1023.85,No,13-24,48.75476190476191,-3.0452380952380906,2,1,0,0,1,21.939999999999998,0.3111111111111111
8167-GJLRN,Male,0,No,No,3,No,No_phone_service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,30.4,82.15,No,0-12,20.5375,-9.862499999999997,1,1,0,0,3,10.219999999999999,0.016666666666666666
0956-SYCWG,Female,0,No,No,13,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,One year,No,Electronic check,19.65,244.8,No,13-24,17.485714285714288,-2.164285714285711,1,0,0,1,3,10.194999999999999,0.2222222222222222
8017-UVSZU,Female,0,Yes,No,40,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),56.6,2379.1,No,25-48,58.02682926829268,1.4268292682926784,3,1,0,0,0,29.580000000000002,0.5222222222222223
7100-FQPRV,Male,0,Yes,Yes,43,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),71.9,3173.35,No,25-48,72.12159090909091,0.2215909090909065,5,1,1,1,0,35.67,0.6888888888888889
2472-OVKUP,Male,0,Yes,No,6,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,91.0,531.0,Yes,0-12,75.85714285714286,-15.142857142857139,4,1,1,0,3,29.900000000000002,0.03333333333333333
2984-RGEYA,Female,0,Yes,Yes,69,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two year,No,Bank transfer (automatic),19.75,1375.4,No,61-72,19.64857142857143,-0.10142857142857054,1,0,0,2,0,27.224999999999998,0.9833333333333334
9680-NIAUV,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),109.7,8129.3,No,61-72,111.36027397260274,1.660273972602738,7,1,1,2,0,56.30999999999999,1.0
2146-EGVDT,Male,0,Yes,Yes,59,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two year,No,Credit card (automatic),19.3,1192.7,No,49-60,19.878333333333334,0.5783333333333331,1,0,0,2,0,24.089999999999996,0.9277777777777778
2604-IJPDU,Female,0,Yes,No,20,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,96.55,1901.65,No,13-24,90.5547619047619,-5.9952380952380935,5,1,1,0,3,35.964999999999996,0.11111111111111112
9178-JHUVJ,Male,0,Yes,Yes,24,Yes,Yes,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Two year,Yes,Bank transfer (automatic),24.1,587.4,No,13-24,23.496,-0.6040000000000028,2,0,0,2,0,15.23,0.7333333333333334
6168-YBYNP,Male,0,No,No,59,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.35,6519.75,No,49-60,108.6625,-2.6875,7,1,1,0,3,52.50499999999999,0.3277777777777778
7255-SSFBC,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),112.25,8041.65,No,61-72,110.15958904109588,-2.0904109589041155,7,1,1,2,0,57.07499999999999,1.0
3645-DEYGF,Male,0,No,Yes,1,Yes,No,No,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,No_internet_service,Month-to-month,No,Mailed check,20.75,20.75,No,0-12,10.375,-10.375,1,0,0,0,1,6.725,0.20555555555555557
9323-HGFWY,Female,0,Yes,No,27,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),101.9,2681.15,No,25-48,95.75535714285715,-6.1446428571428555,5,1,1,1,0,39.870000000000005,0.6000000000000001
8544-GOQSH,Female,0,No,No,14,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),80.05,1112.3,No,13-24,74.15333333333334,-5.896666666666661,3,1,0,0,0,28.814999999999998,0.37777777777777777
3363-DTIVD,Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,105.55,7405.5,No,61-72,102.85416666666667,-2.6958333333333258,6,1,1,2,3,54.565000000000005,0.6944444444444444
7018-WBJNK,Male,0,No,Yes,13,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),78.3,1033.95,No,13-24,73.85357142857143,-4.446428571428569,2,0,1,0,0,27.789999999999996,0.37222222222222223
9142-KZXOP,Male,0,No,No,44,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),68.85,2958.95,No,25-48,65.75444444444445,-3.095555555555549,1,0,0,0,0,34.055,0.5444444444444445
